type,language,license,rightsHolder,accessRights,datasetID,institutionCode,datasetName,samplingProtocol,eventID,eventDate,continent,countryCode,stateProvince,verbatimLocalityProperty,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimLatitude,verbatimLongitude,verbatimSRS
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,MARK002:2022-07-12,2022-07-12,Europe,BE,Flanders,"Herne, Leenstraat",50.74184,4.03416,WGS84,30,50.7418399122259,4.034164416477917,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,MARK004:2022-07-12,2022-07-12,Europe,BE,Flanders,Pepingen Terrest,50.72373,4.08977,WGS84,30,50.723726989019255,4.089766887085357,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,MARK003:2022-07-12,2022-07-12,Europe,BE,Flanders,Pepingen Terrest,50.72373,4.08977,WGS84,30,50.723726989019255,4.089766887085357,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,MARK005:2022-07-12,2022-07-12,Europe,BE,Flanders,Pepingen Terrest,50.72373,4.08977,WGS84,30,50.723726989019255,4.089766887085357,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,MARK006:2022-07-12,2022-07-12,Europe,BE,Flanders,Pepingen Terrest,50.72323,4.08828,WGS84,30,50.72322900626771,4.088282792453756,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,MARK007:2022-07-12,2022-07-12,Europe,BE,Flanders,Pepingen Terrest,50.72323,4.08828,WGS84,30,50.72322900626771,4.088282792453756,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,MARK008:2022-07-12,2022-07-12,Europe,BE,Flanders,Pepingen Terrest,50.72323,4.08828,WGS84,30,50.72322900626771,4.088282792453756,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,ZENNE001:2022-07-12,2022-07-12,Europe,BE,Flanders,"Gaasbeek, onderstraat",50.79636,4.19549,WGS84,30,50.79636109264393,4.195491997347892,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,ZENNE002:2022-07-12,2022-07-12,Europe,BE,Flanders,"Gaasbeek, onderstraat",50.79636,4.19549,WGS84,30,50.79636109264393,4.195491997347892,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,ZENNE003:2022-07-12,2022-07-12,Europe,BE,Flanders,"Gaasbeek, onderstraat",50.79636,4.19549,WGS84,30,50.79636109264393,4.195491997347892,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,ZENNE004:2022-07-12,2022-07-12,Europe,BE,Flanders,"Gaasbeek, onderstraat",50.79564,4.19781,WGS84,30,50.7956363168944,4.1978066415222095,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,ZENNE005:2022-07-12,2022-07-12,Europe,BE,Flanders,"Gaasbeek, onderstraat",50.79564,4.19781,WGS84,30,50.7956363168944,4.1978066415222095,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,ZENNE006:2022-07-12,2022-07-12,Europe,BE,Flanders,"Gaasbeek, onderstraat",50.79569,4.19856,WGS84,30,50.79569134464593,4.1985581934516025,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,ZENNE007:2022-07-13,2022-07-13,Europe,BE,Flanders,"Halle, Dokter Spitaelstraat",50.70971,4.23255,WGS84,30,50.70971268934478,4.232549452067928,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,ZENNE008:2022-07-13,2022-07-13,Europe,BE,Flanders,"Halle, Dokter Spitaelstraat",50.70971,4.23255,WGS84,30,50.70971268934478,4.232549452067928,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,ZENNE009:2022-07-13,2022-07-13,Europe,BE,Flanders,"Halle, Dokter Spitaelstraat",50.70971,4.23255,WGS84,30,50.70971268934478,4.232549452067928,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,ZENNE010:2022-07-13,2022-07-13,Europe,BE,Flanders,"Halle, Dokter Spitaelstraat",50.70971,4.23255,WGS84,30,50.70971268934478,4.232549452067928,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,ZENNE011:2022-07-13,2022-07-13,Europe,BE,Flanders,"Halle, Dokter Spitaelstraat",50.70971,4.23255,WGS84,30,50.70971268934478,4.232549452067928,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,ZENNE012:2022-07-13,2022-07-13,Europe,BE,Flanders,"Halle, Meesdalweg",50.71007,4.25272,WGS84,30,50.71006695238528,4.252723874818297,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,ZENNE013:2022-07-13,2022-07-13,Europe,BE,Flanders,"Halle, Meesdalweg",50.71007,4.25272,WGS84,30,50.71006695238528,4.252723874818297,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,ZENNE015:2022-07-13,2022-07-13,Europe,BE,Flanders,Domein Huizingen,50.73823,4.28420,WGS84,30,50.73823184790674,4.284204081402235,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,ZENNE016:2022-07-13,2022-07-13,Europe,BE,Flanders,Domein Huizingen,50.73823,4.28420,WGS84,30,50.73823184790674,4.284204081402235,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,ZENNE017:2022-07-13,2022-07-13,Europe,BE,Flanders,Domein Huizingen,50.73823,4.28420,WGS84,30,50.73823184790674,4.284204081402235,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,ZENNE018:2022-07-13,2022-07-13,Europe,BE,Flanders,Domein Huizingen,50.73823,4.28420,WGS84,30,50.73823184790674,4.284204081402235,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,ZENNE019:2022-07-13,2022-07-13,Europe,BE,Flanders,Domein Huizingen,50.73823,4.28420,WGS84,30,50.73823184790674,4.284204081402235,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,ZENNE020:2022-07-13,2022-07-13,Europe,BE,Flanders,Domein Huizingen,50.73823,4.28420,WGS84,30,50.73823184790674,4.284204081402235,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,ZENNE022:2022-07-13,2022-07-13,Europe,BE,Flanders,Zevenbronnen,50.72357,4.32728,WGS84,30,50.72356548542107,4.327283397726655,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,ZENNE023:2022-07-13,2022-07-13,Europe,BE,Flanders,Zevenbronnen,50.72357,4.32728,WGS84,30,50.72356548542107,4.327283397726655,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,ZENNE024:2022-07-13,2022-07-13,Europe,BE,Flanders,Zevenbronnen,50.72357,4.32728,WGS84,30,50.72356548542107,4.327283397726655,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,ZENNE025:2022-07-13,2022-07-13,Europe,BE,Flanders,Zevenbronnen,50.72357,4.32728,WGS84,30,50.72356548542107,4.327283397726655,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,ZENNE026:2022-07-13,2022-07-13,Europe,BE,Flanders,Zevenbronnen,50.72357,4.32728,WGS84,30,50.72356548542107,4.327283397726655,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,ZENNE027:2022-07-13,2022-07-13,Europe,BE,Flanders,Zevenbronnen,50.72357,4.32728,WGS84,30,50.72356548542107,4.327283397726655,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,ZENNE028:2022-07-13,2022-07-13,Europe,BE,Flanders,Zevenbronnen,50.72357,4.32728,WGS84,30,50.72356548542107,4.327283397726655,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,ZENNE030:2022-07-14,2022-07-14,Europe,BE,Flanders,Kasteel van Beersel,50.76580,4.30031,WGS84,30,50.76579583701546,4.30031443371683,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,ZENNE031:2022-07-14,2022-07-14,Europe,BE,Flanders,Kasteel van Beersel,50.76580,4.30031,WGS84,30,50.76579583701546,4.30031443371683,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,ZENNE032:2022-07-14,2022-07-14,Europe,BE,Flanders,Kasteel van Beersel,50.76580,4.30031,WGS84,30,50.76579583701546,4.30031443371683,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,ZENNE033:2022-07-14,2022-07-14,Europe,BE,Flanders,Kasteel van Beersel,50.76580,4.30031,WGS84,30,50.76579583701546,4.30031443371683,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,ZENNE034:2022-07-14,2022-07-14,Europe,BE,Flanders,Frankbos,50.77872,4.31751,WGS84,30,50.77872271194896,4.317508937461814,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,ZENNE035:2022-07-14,2022-07-14,Europe,BE,Flanders,Frankbos,50.77872,4.31751,WGS84,30,50.77872271194896,4.317508937461814,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,ZENNE036:2022-07-14,2022-07-14,Europe,BE,Flanders,Frankbos,50.77872,4.31751,WGS84,30,50.77872271194896,4.317508937461814,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,ZENNE037:2022-07-14,2022-07-14,Europe,BE,Flanders,Frankbos,50.77872,4.31751,WGS84,30,50.77872271194896,4.317508937461814,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,ZENNE038:2022-07-14,2022-07-14,Europe,BE,Flanders,Frankbos,50.77872,4.31751,WGS84,30,50.77872271194896,4.317508937461814,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,ZENNE039:2022-07-14,2022-07-14,Europe,BE,Flanders,Frankbos kleine vijver,50.77927,4.31786,WGS84,30,50.77927123445997,4.317862823410563,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,ZENNE040:2022-07-14,2022-07-14,Europe,BE,Flanders,Park Coloma,50.78003,4.24891,WGS84,30,50.7800304489776,4.248908392905777,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,ZENNE041:2022-07-14,2022-07-14,Europe,BE,Flanders,Park Coloma,50.78003,4.24891,WGS84,30,50.7800304489776,4.248908392905777,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,ZENNE042:2022-07-14,2022-07-14,Europe,BE,Flanders,Park Coloma,50.78003,4.24891,WGS84,30,50.7800304489776,4.248908392905777,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,ZENNE043:2022-07-14,2022-07-14,Europe,BE,Flanders,Park Coloma,50.78003,4.24891,WGS84,30,50.7800304489776,4.248908392905777,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,ZENNE044:2022-07-14,2022-07-14,Europe,BE,Flanders,Park Coloma,50.77876,4.24800,WGS84,30,50.77876197983397,4.2480041563384905,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,ZENNE045:2022-07-14,2022-07-14,Europe,BE,Flanders,Park Coloma,50.77876,4.24800,WGS84,30,50.77876197983397,4.2480041563384905,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,ZENNE046:2022-07-14,2022-07-14,Europe,BE,Flanders,Park Coloma,50.77876,4.24800,WGS84,30,50.77876197983397,4.2480041563384905,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,DC001:2022-07-13,2022-07-13,Europe,BE,Flanders,,50.76972,4.60562,WGS84,30,50.76971870881428,4.605620300988685,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,DC002:2022-07-13,2022-07-13,Europe,BE,Flanders,,50.76972,4.60562,WGS84,30,50.76971870881428,4.605620300988685,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,DC003:2022-07-13,2022-07-13,Europe,BE,Flanders,,50.77122,4.61426,WGS84,30,50.77122012498739,4.614261454173174,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,DC004:2022-07-13,2022-07-13,Europe,BE,Flanders,,50.77122,4.61426,WGS84,30,50.77122012498739,4.614261454173174,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,DC005:2022-07-13,2022-07-13,Europe,BE,Flanders,,50.78749,4.64067,WGS84,30,50.7874869837956,4.640667512127813,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,DC006:2022-07-13,2022-07-13,Europe,BE,Flanders,,50.78631,4.64250,WGS84,30,50.78630504185506,4.6425042243181105,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,DC007:2022-07-13,2022-07-13,Europe,BE,Flanders,,50.78631,4.64250,WGS84,30,50.78630504185506,4.6425042243181105,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,DC008:2022-07-13,2022-07-13,Europe,BE,Flanders,,50.79267,4.64020,WGS84,30,50.79266614071371,4.640201102136083,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,DC009:2022-07-13,2022-07-13,Europe,BE,Flanders,,50.79267,4.64020,WGS84,30,50.79266614071371,4.640201102136083,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,PM01:2022-07-25,2022-07-25,Europe,BE,Flanders,kasteelvijver,50.92808,4.32965,WGS84,30,50.928078776180364,4.329651763676048,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,PM02:2022-07-25,2022-07-25,Europe,BE,Flanders,kasteelvijver,50.92808,4.32965,WGS84,30,50.928078776180364,4.329651763676048,EPSG:31370
Event,en,https://creativecommons.org/licenses/by-nc/4.0/legalcode,ANB,http://www.inbo.be/en/norms-for-data-use,,ANB,"Targeted monitoring of crustacea by ANB, Belgium",targeted monitoring,PM03:2022-07-25,2022-07-25,Europe,BE,Flanders,kasteelvijver,50.92808,4.32965,WGS84,30,50.928078776180364,4.329651763676048,EPSG:31370
